,image,ruler,sticker,ink
7863,ISIC_0032169,0.0,0.0,0.0
7864,ISIC_0032170,0.0,0.0,0.0
7865,ISIC_0032171,0.0,0.0,0.0
7866,ISIC_0032172,0.0,0.0,0.0
7867,ISIC_0032173,0.0,0.0,0.0
7868,ISIC_0032174,0.0,0.0,0.0
7869,ISIC_0032175,0.0,0.0,0.0
7870,ISIC_0032176,1.0,0.0,0.0
7871,ISIC_0032177,0.0,0.0,0.0
7872,ISIC_0032178,0.0,0.0,0.0
7873,ISIC_0032179,0.0,0.0,0.0
7874,ISIC_0032180,0.0,0.0,0.0
7875,ISIC_0032181,0.0,0.0,0.0
7876,ISIC_0032182,1.0,0.0,0.0
7877,ISIC_0032183,0.0,0.0,0.0
7878,ISIC_0032184,0.0,0.0,0.0
7879,ISIC_0032185,0.0,0.0,0.0
7880,ISIC_0032186,0.0,0.0,0.0
7881,ISIC_0032187,1.0,0.0,0.0
7882,ISIC_0032188,0.0,0.0,0.0
7883,ISIC_0032189,0.0,0.0,0.0
7884,ISIC_0032190,0.0,0.0,0.0
7885,ISIC_0032191,0.0,0.0,0.0
7886,ISIC_0032192,1.0,0.0,0.0
7887,ISIC_0032193,0.0,0.0,0.0
7888,ISIC_0032194,0.0,0.0,0.0
7889,ISIC_0032195,0.0,0.0,0.0
7890,ISIC_0032196,0.0,0.0,0.0
7891,ISIC_0032197,0.0,0.0,0.0
7892,ISIC_0032198,0.0,0.0,0.0
7893,ISIC_0032199,0.0,0.0,0.0
7894,ISIC_0032200,0.0,0.0,0.0
7895,ISIC_0032201,0.0,0.0,0.0
7896,ISIC_0032202,0.0,0.0,0.0
7897,ISIC_0032203,0.0,0.0,0.0
7898,ISIC_0032204,1.0,0.0,0.0
7899,ISIC_0032205,0.0,0.0,0.0
7900,ISIC_0032206,0.0,0.0,0.0
7901,ISIC_0032207,1.0,0.0,0.0
7902,ISIC_0032208,0.0,0.0,0.0
7903,ISIC_0032209,0.0,0.0,0.0
7904,ISIC_0032210,0.0,0.0,0.0
7905,ISIC_0032211,0.0,0.0,0.0
7906,ISIC_0032212,0.0,0.0,0.0
7907,ISIC_0032213,0.0,0.0,0.0
7908,ISIC_0032214,1.0,0.0,0.0
7909,ISIC_0032215,1.0,0.0,0.0
7910,ISIC_0032216,0.0,0.0,0.0
7911,ISIC_0032217,0.0,0.0,0.0
7912,ISIC_0032218,0.0,0.0,0.0
7913,ISIC_0032219,0.0,0.0,0.0
7914,ISIC_0032220,1.0,0.0,0.0
7915,ISIC_0032221,1.0,0.0,0.0
7916,ISIC_0032222,0.0,0.0,0.0
7917,ISIC_0032223,0.0,0.0,0.0
7918,ISIC_0032224,0.0,0.0,0.0
7919,ISIC_0032225,1.0,0.0,0.0
7920,ISIC_0032226,0.0,0.0,0.0
7921,ISIC_0032227,0.0,0.0,0.0
7922,ISIC_0032228,0.0,0.0,0.0
7923,ISIC_0032229,0.0,0.0,0.0
7924,ISIC_0032230,0.0,0.0,0.0
7925,ISIC_0032231,0.0,0.0,0.0
7926,ISIC_0032232,1.0,0.0,0.0
7927,ISIC_0032233,1.0,0.0,0.0
7928,ISIC_0032234,0.0,0.0,0.0
7929,ISIC_0032235,0.0,0.0,0.0
7930,ISIC_0032236,0.0,0.0,0.0
7931,ISIC_0032237,0.0,0.0,0.0
7932,ISIC_0032238,1.0,0.0,0.0
7933,ISIC_0032239,0.0,0.0,0.0
7934,ISIC_0032240,0.0,0.0,0.0
7935,ISIC_0032241,0.0,0.0,0.0
7936,ISIC_0032242,0.0,0.0,0.0
7937,ISIC_0032243,0.0,0.0,0.0
7938,ISIC_0032244,1.0,0.0,0.0
7939,ISIC_0032245,0.0,0.0,0.0
7940,ISIC_0032246,0.0,0.0,0.0
7941,ISIC_0032247,0.0,0.0,0.0
7942,ISIC_0032248,1.0,0.0,0.0
7943,ISIC_0032249,0.0,0.0,0.0
7944,ISIC_0032250,0.0,0.0,0.0
7945,ISIC_0032251,0.0,0.0,0.0
7946,ISIC_0032252,0.0,0.0,0.0
7947,ISIC_0032253,0.0,0.0,0.0
7948,ISIC_0032254,0.0,0.0,0.0
7949,ISIC_0032255,0.0,0.0,0.0
7950,ISIC_0032256,0.0,0.0,0.0
7951,ISIC_0032257,0.0,0.0,0.0
7952,ISIC_0032258,0.0,0.0,0.0
7953,ISIC_0032259,0.0,0.0,0.0
7954,ISIC_0032260,0.0,0.0,0.0
7955,ISIC_0032261,0.0,0.0,0.0
7956,ISIC_0032262,0.0,0.0,0.0
7957,ISIC_0032263,0.0,0.0,0.0
7958,ISIC_0032264,0.0,0.0,0.0
7959,ISIC_0032265,0.0,0.0,0.0
7960,ISIC_0032266,0.0,0.0,0.0
7961,ISIC_0032267,0.0,0.0,0.0
7962,ISIC_0032268,0.0,0.0,0.0
7963,ISIC_0032269,1.0,0.0,0.0
7964,ISIC_0032270,0.0,0.0,0.0
7965,ISIC_0032271,0.0,0.0,0.0
7966,ISIC_0032272,0.0,0.0,0.0
7967,ISIC_0032273,0.0,0.0,0.0
7968,ISIC_0032274,1.0,0.0,0.0
7969,ISIC_0032275,0.0,0.0,0.0
7970,ISIC_0032276,0.0,0.0,0.0
7971,ISIC_0032277,0.0,0.0,0.0
7972,ISIC_0032278,0.0,0.0,0.0
7973,ISIC_0032279,0.0,0.0,0.0
7974,ISIC_0032280,1.0,0.0,0.0
7975,ISIC_0032281,1.0,0.0,0.0
7976,ISIC_0032282,0.0,0.0,0.0
7977,ISIC_0032283,1.0,0.0,0.0
7978,ISIC_0032284,0.0,0.0,0.0
7979,ISIC_0032285,0.0,0.0,0.0
7980,ISIC_0032286,0.0,0.0,0.0
7981,ISIC_0032287,0.0,0.0,0.0
7982,ISIC_0032288,0.0,0.0,0.0
7983,ISIC_0032289,0.0,0.0,0.0
7984,ISIC_0032290,0.0,0.0,0.0
7985,ISIC_0032291,0.0,0.0,0.0
7986,ISIC_0032292,1.0,0.0,0.0
7987,ISIC_0032293,0.0,0.0,0.0
7988,ISIC_0032294,0.0,0.0,0.0
7989,ISIC_0032295,0.0,0.0,0.0
7990,ISIC_0032296,0.0,0.0,0.0
7991,ISIC_0032297,0.0,0.0,0.0
7992,ISIC_0032298,0.0,0.0,0.0
7993,ISIC_0032299,0.0,0.0,0.0
7994,ISIC_0032300,0.0,0.0,0.0
7995,ISIC_0032301,0.0,0.0,0.0
7996,ISIC_0032302,0.0,0.0,0.0
7997,ISIC_0032303,1.0,0.0,0.0
7998,ISIC_0032304,1.0,0.0,0.0
7999,ISIC_0032305,0.0,0.0,0.0
8000,ISIC_0032306,1.0,0.0,0.0
8001,ISIC_0032307,0.0,0.0,0.0
8002,ISIC_0032308,1.0,0.0,0.0
8003,ISIC_0032309,0.0,0.0,0.0
8004,ISIC_0032310,1.0,0.0,0.0
8005,ISIC_0032311,0.0,0.0,0.0
8006,ISIC_0032312,0.0,0.0,0.0
8007,ISIC_0032313,1.0,0.0,0.0
8008,ISIC_0032314,0.0,0.0,0.0
8009,ISIC_0032315,1.0,0.0,0.0
8010,ISIC_0032316,1.0,0.0,0.0
8011,ISIC_0032317,0.0,0.0,0.0
8012,ISIC_0032318,1.0,0.0,0.0
8013,ISIC_0032319,0.0,0.0,0.0
8014,ISIC_0032320,0.0,0.0,0.0
8015,ISIC_0032321,0.0,0.0,0.0
8016,ISIC_0032322,0.0,0.0,0.0
8017,ISIC_0032323,0.0,0.0,0.0
8018,ISIC_0032324,0.0,0.0,0.0
8019,ISIC_0032325,0.0,0.0,0.0
8020,ISIC_0032326,0.0,0.0,0.0
8021,ISIC_0032327,1.0,0.0,0.0
8022,ISIC_0032328,1.0,0.0,0.0
8023,ISIC_0032329,0.0,0.0,0.0
8024,ISIC_0032330,0.0,0.0,0.0
8025,ISIC_0032331,1.0,0.0,0.0
8026,ISIC_0032332,0.0,0.0,0.0
8027,ISIC_0032333,1.0,0.0,0.0
8028,ISIC_0032334,1.0,0.0,0.0
8029,ISIC_0032335,1.0,0.0,0.0
8030,ISIC_0032336,0.0,0.0,0.0
8031,ISIC_0032337,0.0,0.0,0.0
8032,ISIC_0032338,0.0,0.0,0.0
8033,ISIC_0032339,0.0,0.0,0.0
8034,ISIC_0032340,1.0,0.0,0.0
8035,ISIC_0032341,0.0,0.0,0.0
8036,ISIC_0032342,1.0,0.0,0.0
8037,ISIC_0032343,1.0,0.0,0.0
8038,ISIC_0032344,0.0,0.0,0.0
8039,ISIC_0032345,1.0,0.0,0.0
8040,ISIC_0032346,0.0,0.0,0.0
8041,ISIC_0032347,0.0,0.0,0.0
8042,ISIC_0032348,0.0,0.0,0.0
8043,ISIC_0032349,0.0,0.0,0.0
8044,ISIC_0032350,0.0,0.0,0.0
8045,ISIC_0032351,0.0,0.0,0.0
8046,ISIC_0032352,0.0,0.0,0.0
8047,ISIC_0032353,0.0,0.0,0.0
8048,ISIC_0032354,0.0,0.0,0.0
8049,ISIC_0032355,0.0,0.0,0.0
8050,ISIC_0032356,0.0,0.0,0.0
8051,ISIC_0032357,0.0,0.0,0.0
8052,ISIC_0032358,0.0,0.0,0.0
8053,ISIC_0032359,0.0,0.0,0.0
8054,ISIC_0032360,0.0,0.0,0.0
8055,ISIC_0032361,0.0,0.0,0.0
8056,ISIC_0032362,0.0,0.0,0.0
8057,ISIC_0032363,0.0,0.0,0.0
8058,ISIC_0032364,0.0,0.0,0.0
8059,ISIC_0032365,1.0,0.0,0.0
8060,ISIC_0032366,0.0,0.0,0.0
8061,ISIC_0032367,0.0,0.0,0.0
8062,ISIC_0032368,0.0,0.0,0.0
8063,ISIC_0032369,0.0,0.0,0.0
8064,ISIC_0032370,0.0,0.0,0.0
8065,ISIC_0032371,0.0,0.0,0.0
8066,ISIC_0032372,0.0,0.0,0.0
8067,ISIC_0032373,0.0,0.0,0.0
8068,ISIC_0032374,0.0,0.0,0.0
8069,ISIC_0032375,0.0,0.0,0.0
8070,ISIC_0032376,0.0,0.0,0.0
8071,ISIC_0032377,0.0,0.0,0.0
8072,ISIC_0032378,1.0,0.0,0.0
8073,ISIC_0032379,1.0,0.0,0.0
8074,ISIC_0032380,0.0,0.0,0.0
8075,ISIC_0032381,0.0,0.0,0.0
8076,ISIC_0032382,0.0,0.0,0.0
8077,ISIC_0032383,0.0,0.0,0.0
8078,ISIC_0032384,0.0,0.0,0.0
8079,ISIC_0032385,1.0,0.0,0.0
8080,ISIC_0032386,0.0,0.0,0.0
8081,ISIC_0032387,0.0,0.0,0.0
8082,ISIC_0032388,0.0,0.0,0.0
8083,ISIC_0032389,0.0,0.0,0.0
8084,ISIC_0032390,0.0,0.0,0.0
8085,ISIC_0032391,0.0,0.0,0.0
8086,ISIC_0032392,0.0,0.0,0.0
8087,ISIC_0032393,0.0,0.0,0.0
8088,ISIC_0032394,0.0,0.0,0.0
8089,ISIC_0032395,0.0,0.0,0.0
8090,ISIC_0032396,1.0,0.0,0.0
8091,ISIC_0032397,0.0,0.0,0.0
8092,ISIC_0032398,0.0,0.0,0.0
8093,ISIC_0032399,0.0,0.0,0.0
8094,ISIC_0032400,1.0,0.0,0.0
8095,ISIC_0032401,0.0,0.0,0.0
8096,ISIC_0032402,0.0,0.0,0.0
8097,ISIC_0032403,0.0,0.0,0.0
8098,ISIC_0032404,0.0,0.0,0.0
8099,ISIC_0032405,0.0,0.0,0.0
8100,ISIC_0032406,0.0,0.0,0.0
8101,ISIC_0032407,0.0,0.0,0.0
8102,ISIC_0032408,1.0,0.0,0.0
8103,ISIC_0032409,0.0,0.0,0.0
8104,ISIC_0032410,1.0,0.0,0.0
8105,ISIC_0032411,0.0,0.0,0.0
8106,ISIC_0032412,0.0,0.0,0.0
8107,ISIC_0032413,0.0,0.0,0.0
8108,ISIC_0032414,1.0,0.0,0.0
8109,ISIC_0032415,1.0,0.0,0.0
8110,ISIC_0032416,0.0,0.0,0.0
8111,ISIC_0032417,0.0,0.0,0.0
8112,ISIC_0032418,0.0,0.0,0.0
8113,ISIC_0032419,0.0,0.0,0.0
8114,ISIC_0032420,1.0,0.0,0.0
8115,ISIC_0032421,1.0,0.0,0.0
8116,ISIC_0032422,0.0,0.0,0.0
8117,ISIC_0032423,1.0,0.0,0.0
8118,ISIC_0032424,0.0,0.0,0.0
8119,ISIC_0032425,0.0,0.0,0.0
8120,ISIC_0032426,0.0,0.0,0.0
8121,ISIC_0032427,0.0,0.0,0.0
8122,ISIC_0032428,0.0,0.0,0.0
8123,ISIC_0032429,0.0,0.0,0.0
8124,ISIC_0032430,0.0,0.0,0.0
8125,ISIC_0032431,0.0,0.0,0.0
8126,ISIC_0032432,0.0,0.0,0.0
8127,ISIC_0032433,1.0,0.0,0.0
8128,ISIC_0032434,0.0,0.0,0.0
8129,ISIC_0032435,0.0,0.0,0.0
8130,ISIC_0032436,0.0,0.0,0.0
8131,ISIC_0032437,0.0,0.0,0.0
8132,ISIC_0032438,0.0,0.0,0.0
8133,ISIC_0032439,0.0,0.0,0.0
8134,ISIC_0032440,0.0,0.0,0.0
8135,ISIC_0032441,1.0,0.0,0.0
8136,ISIC_0032442,0.0,0.0,0.0
8137,ISIC_0032443,0.0,0.0,0.0
8138,ISIC_0032444,0.0,0.0,0.0
8139,ISIC_0032445,0.0,0.0,0.0
8140,ISIC_0032446,0.0,0.0,0.0
8141,ISIC_0032447,1.0,0.0,0.0
8142,ISIC_0032448,0.0,0.0,0.0
8143,ISIC_0032449,0.0,0.0,0.0
8144,ISIC_0032450,0.0,0.0,0.0
8145,ISIC_0032451,0.0,0.0,0.0
8146,ISIC_0032452,0.0,0.0,0.0
8147,ISIC_0032453,0.0,0.0,0.0
8148,ISIC_0032454,0.0,0.0,0.0
8149,ISIC_0032455,0.0,0.0,0.0
8150,ISIC_0032456,0.0,0.0,0.0
8151,ISIC_0032457,0.0,0.0,0.0
8152,ISIC_0032458,0.0,0.0,0.0
8153,ISIC_0032459,0.0,0.0,0.0
8154,ISIC_0032460,0.0,0.0,0.0
8155,ISIC_0032461,1.0,0.0,0.0
8156,ISIC_0032462,0.0,0.0,0.0
8157,ISIC_0032463,1.0,0.0,0.0
8158,ISIC_0032464,0.0,0.0,0.0
8159,ISIC_0032465,0.0,0.0,0.0
8160,ISIC_0032466,0.0,0.0,0.0
8161,ISIC_0032467,0.0,0.0,0.0
8162,ISIC_0032468,0.0,0.0,0.0
8163,ISIC_0032469,0.0,0.0,0.0
8164,ISIC_0032470,0.0,0.0,0.0
8165,ISIC_0032471,1.0,0.0,0.0
8166,ISIC_0032472,0.0,0.0,0.0
8167,ISIC_0032473,0.0,0.0,0.0
8168,ISIC_0032474,1.0,0.0,0.0
8169,ISIC_0032475,1.0,0.0,0.0
8170,ISIC_0032476,1.0,0.0,0.0
8171,ISIC_0032477,0.0,0.0,0.0
8172,ISIC_0032478,0.0,0.0,0.0
8173,ISIC_0032479,0.0,0.0,0.0
8174,ISIC_0032480,0.0,0.0,0.0
8175,ISIC_0032481,0.0,0.0,0.0
8176,ISIC_0032482,0.0,0.0,0.0
8177,ISIC_0032483,0.0,0.0,0.0
8178,ISIC_0032484,0.0,0.0,0.0
8179,ISIC_0032485,0.0,0.0,0.0
8180,ISIC_0032486,0.0,0.0,0.0
8181,ISIC_0032487,0.0,0.0,0.0
8182,ISIC_0032488,0.0,0.0,0.0
8183,ISIC_0032489,0.0,0.0,0.0
8184,ISIC_0032490,0.0,0.0,0.0
8185,ISIC_0032491,0.0,0.0,0.0
8186,ISIC_0032492,0.0,0.0,0.0
8187,ISIC_0032493,0.0,0.0,0.0
8188,ISIC_0032494,0.0,0.0,0.0
8189,ISIC_0032495,0.0,0.0,0.0
8190,ISIC_0032496,0.0,0.0,0.0
8191,ISIC_0032497,0.0,0.0,0.0
8192,ISIC_0032498,1.0,0.0,0.0
8193,ISIC_0032499,0.0,0.0,0.0
8194,ISIC_0032500,0.0,0.0,0.0
8195,ISIC_0032501,0.0,0.0,0.0
8196,ISIC_0032502,0.0,0.0,0.0
8197,ISIC_0032503,0.0,0.0,0.0
8198,ISIC_0032504,0.0,0.0,0.0
8199,ISIC_0032505,0.0,0.0,0.0
8200,ISIC_0032506,0.0,0.0,0.0
8201,ISIC_0032507,0.0,0.0,0.0
8202,ISIC_0032508,0.0,0.0,0.0
8203,ISIC_0032509,0.0,0.0,0.0
8204,ISIC_0032510,0.0,0.0,0.0
8205,ISIC_0032511,0.0,0.0,0.0
8206,ISIC_0032512,0.0,0.0,0.0
8207,ISIC_0032513,0.0,0.0,0.0
8208,ISIC_0032514,0.0,0.0,0.0
8209,ISIC_0032515,0.0,0.0,0.0
8210,ISIC_0032516,0.0,0.0,0.0
8211,ISIC_0032517,0.0,0.0,0.0
8212,ISIC_0032518,0.0,0.0,0.0
8213,ISIC_0032519,0.0,0.0,0.0
8214,ISIC_0032520,0.0,0.0,0.0
8215,ISIC_0032521,0.0,0.0,0.0
8216,ISIC_0032522,0.0,0.0,0.0
8217,ISIC_0032523,0.0,0.0,0.0
8218,ISIC_0032524,0.0,0.0,0.0
8219,ISIC_0032525,0.0,0.0,0.0
8220,ISIC_0032526,0.0,0.0,0.0
8221,ISIC_0032527,0.0,0.0,0.0
8222,ISIC_0032528,0.0,0.0,0.0
8223,ISIC_0032529,0.0,0.0,0.0
8224,ISIC_0032530,0.0,0.0,0.0
8225,ISIC_0032531,0.0,0.0,0.0
8226,ISIC_0032532,0.0,0.0,0.0
8227,ISIC_0032533,0.0,0.0,0.0
8228,ISIC_0032534,0.0,0.0,0.0
8229,ISIC_0032535,0.0,0.0,0.0
8230,ISIC_0032536,0.0,0.0,0.0
8231,ISIC_0032537,0.0,0.0,0.0
8232,ISIC_0032538,0.0,0.0,0.0
8233,ISIC_0032539,0.0,0.0,0.0
8234,ISIC_0032540,0.0,0.0,0.0
8235,ISIC_0032541,0.0,0.0,0.0
8236,ISIC_0032542,0.0,0.0,0.0
8237,ISIC_0032543,0.0,0.0,0.0
8238,ISIC_0032544,0.0,0.0,0.0
8239,ISIC_0032545,0.0,0.0,0.0
8240,ISIC_0032546,0.0,0.0,0.0
8241,ISIC_0032547,0.0,0.0,0.0
8242,ISIC_0032548,0.0,0.0,0.0
8243,ISIC_0032549,0.0,0.0,0.0
8244,ISIC_0032550,0.0,0.0,0.0
8245,ISIC_0032551,0.0,0.0,0.0
8246,ISIC_0032552,0.0,0.0,0.0
8247,ISIC_0032553,0.0,0.0,0.0
8248,ISIC_0032554,0.0,0.0,0.0
8249,ISIC_0032555,0.0,0.0,0.0
8250,ISIC_0032556,0.0,0.0,0.0
8251,ISIC_0032557,0.0,0.0,0.0
8252,ISIC_0032558,0.0,0.0,0.0
8253,ISIC_0032559,0.0,0.0,0.0
8254,ISIC_0032560,0.0,0.0,0.0
8255,ISIC_0032561,0.0,0.0,0.0
8256,ISIC_0032562,0.0,0.0,0.0
8257,ISIC_0032563,0.0,0.0,0.0
8258,ISIC_0032564,0.0,0.0,0.0
8259,ISIC_0032565,0.0,0.0,0.0
8260,ISIC_0032566,0.0,0.0,0.0
8261,ISIC_0032567,0.0,0.0,0.0
8262,ISIC_0032568,0.0,0.0,0.0
8263,ISIC_0032569,0.0,0.0,0.0
8264,ISIC_0032570,0.0,0.0,0.0
8265,ISIC_0032571,0.0,0.0,0.0
8266,ISIC_0032572,0.0,0.0,0.0
8267,ISIC_0032573,0.0,0.0,0.0
8268,ISIC_0032574,0.0,0.0,0.0
8269,ISIC_0032575,0.0,0.0,0.0
8270,ISIC_0032576,0.0,0.0,0.0
8271,ISIC_0032577,0.0,0.0,0.0
8272,ISIC_0032578,0.0,0.0,0.0
8273,ISIC_0032579,0.0,0.0,0.0
8274,ISIC_0032580,0.0,0.0,0.0
8275,ISIC_0032581,0.0,0.0,0.0
8276,ISIC_0032582,0.0,0.0,0.0
8277,ISIC_0032583,0.0,0.0,0.0
8278,ISIC_0032584,0.0,0.0,0.0
8279,ISIC_0032585,0.0,0.0,0.0
8280,ISIC_0032586,0.0,0.0,0.0
8281,ISIC_0032587,0.0,0.0,0.0
8282,ISIC_0032588,0.0,0.0,0.0
8283,ISIC_0032589,0.0,0.0,0.0
8284,ISIC_0032590,0.0,0.0,1.0
8285,ISIC_0032591,0.0,0.0,0.0
8286,ISIC_0032592,0.0,0.0,0.0
8287,ISIC_0032593,0.0,0.0,0.0
8288,ISIC_0032594,0.0,0.0,0.0
8289,ISIC_0032595,0.0,0.0,0.0
8290,ISIC_0032596,0.0,0.0,0.0
8291,ISIC_0032597,0.0,0.0,0.0
8292,ISIC_0032598,0.0,0.0,0.0
8293,ISIC_0032599,0.0,0.0,0.0
8294,ISIC_0032600,0.0,0.0,0.0
8295,ISIC_0032601,0.0,0.0,0.0
8296,ISIC_0032602,0.0,0.0,0.0
8297,ISIC_0032603,0.0,0.0,0.0
8298,ISIC_0032604,0.0,0.0,0.0
8299,ISIC_0032605,0.0,0.0,0.0
8300,ISIC_0032606,0.0,0.0,0.0
8301,ISIC_0032607,0.0,0.0,0.0
8302,ISIC_0032608,0.0,0.0,0.0
8303,ISIC_0032609,0.0,0.0,0.0
8304,ISIC_0032610,0.0,0.0,0.0
8305,ISIC_0032611,0.0,0.0,0.0
8306,ISIC_0032612,0.0,0.0,0.0
8307,ISIC_0032613,0.0,0.0,0.0
8308,ISIC_0032614,0.0,0.0,0.0
8309,ISIC_0032615,0.0,0.0,1.0
8310,ISIC_0032616,0.0,0.0,0.0
8311,ISIC_0032617,0.0,0.0,0.0
8312,ISIC_0032618,0.0,0.0,0.0
8313,ISIC_0032619,0.0,0.0,0.0
8314,ISIC_0032620,0.0,0.0,0.0
8315,ISIC_0032621,0.0,0.0,0.0
8316,ISIC_0032622,0.0,0.0,0.0
8317,ISIC_0032623,0.0,0.0,0.0
8318,ISIC_0032624,0.0,0.0,0.0
8319,ISIC_0032625,0.0,0.0,0.0
8320,ISIC_0032626,0.0,0.0,0.0
8321,ISIC_0032627,0.0,0.0,0.0
8322,ISIC_0032628,0.0,0.0,0.0
8323,ISIC_0032629,0.0,0.0,0.0
8324,ISIC_0032630,0.0,0.0,0.0
8325,ISIC_0032631,0.0,0.0,0.0
8326,ISIC_0032632,0.0,0.0,0.0
8327,ISIC_0032633,0.0,0.0,0.0
8328,ISIC_0032634,0.0,0.0,0.0
8329,ISIC_0032635,0.0,0.0,0.0
8330,ISIC_0032636,0.0,0.0,0.0
8331,ISIC_0032637,0.0,0.0,0.0
8332,ISIC_0032638,0.0,0.0,0.0
8333,ISIC_0032639,0.0,0.0,0.0
8334,ISIC_0032640,0.0,0.0,0.0
8335,ISIC_0032641,0.0,0.0,0.0
8336,ISIC_0032642,0.0,0.0,0.0
8337,ISIC_0032643,0.0,0.0,0.0
8338,ISIC_0032644,0.0,0.0,0.0
8339,ISIC_0032645,0.0,0.0,0.0
8340,ISIC_0032646,0.0,0.0,0.0
8341,ISIC_0032647,0.0,0.0,0.0
8342,ISIC_0032648,0.0,0.0,0.0
8343,ISIC_0032649,0.0,0.0,0.0
8344,ISIC_0032650,0.0,0.0,0.0
8345,ISIC_0032651,0.0,0.0,0.0
8346,ISIC_0032652,0.0,0.0,0.0
8347,ISIC_0032653,0.0,0.0,0.0
8348,ISIC_0032654,0.0,0.0,0.0
8349,ISIC_0032655,0.0,0.0,0.0
8350,ISIC_0032656,0.0,0.0,0.0
8351,ISIC_0032657,0.0,0.0,0.0
8352,ISIC_0032658,0.0,0.0,0.0
8353,ISIC_0032659,0.0,0.0,0.0
8354,ISIC_0032660,0.0,0.0,0.0
8355,ISIC_0032661,0.0,0.0,0.0
8356,ISIC_0032662,0.0,0.0,0.0
8357,ISIC_0032663,0.0,0.0,0.0
8358,ISIC_0032664,0.0,0.0,0.0
8359,ISIC_0032665,0.0,0.0,0.0
8360,ISIC_0032666,0.0,0.0,0.0
8361,ISIC_0032667,0.0,0.0,0.0
8362,ISIC_0032668,0.0,0.0,0.0
8363,ISIC_0032669,0.0,0.0,0.0
8364,ISIC_0032670,0.0,0.0,0.0
8365,ISIC_0032671,0.0,0.0,0.0
8366,ISIC_0032672,0.0,0.0,0.0
8367,ISIC_0032673,0.0,0.0,0.0
8368,ISIC_0032674,0.0,0.0,0.0
8369,ISIC_0032675,0.0,0.0,0.0
8370,ISIC_0032676,0.0,0.0,0.0
8371,ISIC_0032677,0.0,0.0,0.0
8372,ISIC_0032678,0.0,0.0,0.0
8373,ISIC_0032679,0.0,0.0,0.0
8374,ISIC_0032680,0.0,0.0,0.0
8375,ISIC_0032681,0.0,0.0,0.0
8376,ISIC_0032682,0.0,0.0,0.0
8377,ISIC_0032683,0.0,0.0,0.0
8378,ISIC_0032684,0.0,0.0,0.0
8379,ISIC_0032685,0.0,0.0,0.0
8380,ISIC_0032686,0.0,0.0,0.0
8381,ISIC_0032687,0.0,0.0,0.0
8382,ISIC_0032688,0.0,0.0,0.0
8383,ISIC_0032689,0.0,0.0,0.0
8384,ISIC_0032690,0.0,0.0,0.0
8385,ISIC_0032691,0.0,0.0,0.0
8386,ISIC_0032692,0.0,0.0,0.0
8387,ISIC_0032693,0.0,0.0,0.0
8388,ISIC_0032694,0.0,0.0,0.0
8389,ISIC_0032695,0.0,0.0,0.0
8390,ISIC_0032696,0.0,0.0,0.0
8391,ISIC_0032697,0.0,0.0,0.0
8392,ISIC_0032698,0.0,0.0,0.0
8393,ISIC_0032699,0.0,0.0,0.0
8394,ISIC_0032700,0.0,0.0,0.0
8395,ISIC_0032701,0.0,0.0,0.0
8396,ISIC_0032702,0.0,0.0,0.0
8397,ISIC_0032703,0.0,0.0,0.0
8398,ISIC_0032704,0.0,0.0,0.0
8399,ISIC_0032705,0.0,0.0,0.0
8400,ISIC_0032706,0.0,0.0,0.0
8401,ISIC_0032707,0.0,0.0,0.0
8402,ISIC_0032708,0.0,0.0,0.0
8403,ISIC_0032709,0.0,0.0,0.0
8404,ISIC_0032710,0.0,0.0,0.0
8405,ISIC_0032711,0.0,0.0,0.0
8406,ISIC_0032712,0.0,0.0,0.0
8407,ISIC_0032713,0.0,0.0,0.0
8408,ISIC_0032714,0.0,0.0,0.0
8409,ISIC_0032715,0.0,0.0,0.0
8410,ISIC_0032716,0.0,0.0,0.0
8411,ISIC_0032717,0.0,0.0,0.0
8412,ISIC_0032718,0.0,0.0,0.0
8413,ISIC_0032719,0.0,0.0,0.0
8414,ISIC_0032720,0.0,0.0,0.0
8415,ISIC_0032721,0.0,0.0,0.0
8416,ISIC_0032722,0.0,0.0,0.0
8417,ISIC_0032723,0.0,0.0,0.0
8418,ISIC_0032724,0.0,0.0,0.0
8419,ISIC_0032725,0.0,0.0,0.0
8420,ISIC_0032726,0.0,0.0,0.0
8421,ISIC_0032727,0.0,0.0,0.0
8422,ISIC_0032728,0.0,0.0,0.0
8423,ISIC_0032729,0.0,0.0,0.0
8424,ISIC_0032730,0.0,0.0,0.0
8425,ISIC_0032731,0.0,0.0,0.0
8426,ISIC_0032732,0.0,0.0,0.0
8427,ISIC_0032733,0.0,0.0,0.0
8428,ISIC_0032734,0.0,0.0,0.0
8429,ISIC_0032735,0.0,0.0,0.0
8430,ISIC_0032736,0.0,0.0,0.0
8431,ISIC_0032737,0.0,0.0,0.0
8432,ISIC_0032738,0.0,0.0,0.0
8433,ISIC_0032739,0.0,0.0,0.0
8434,ISIC_0032740,0.0,0.0,0.0
8435,ISIC_0032741,0.0,0.0,0.0
8436,ISIC_0032742,0.0,0.0,0.0
8437,ISIC_0032743,0.0,0.0,0.0
8438,ISIC_0032744,0.0,0.0,0.0
8439,ISIC_0032745,0.0,0.0,0.0
8440,ISIC_0032746,0.0,0.0,0.0
8441,ISIC_0032747,0.0,0.0,0.0
8442,ISIC_0032748,0.0,0.0,0.0
8443,ISIC_0032749,0.0,0.0,0.0
8444,ISIC_0032750,0.0,0.0,0.0
